model,problem_id,category,paths,condition,scorer,run,reframing_score,correctness,frame_diversity,assumption_surfacing,solution_novelty,premise_questioning
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,claude,2,1.75,2,2,2,2,1
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,claude,3,1.75,2,2,2,2,1
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,claude,4,1.75,3,2,2,2,1
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,openai,0,2.75,4,4,3,2,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,openai,1,2.75,4,4,3,2,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,openai,2,2.75,4,4,3,2,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,openai,3,2.75,3,4,3,2,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,vanilla,openai,4,3.25,4,5,3,3,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,self,0,3.5,5,4,3,4,3
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,self,1,2.25,4,2,2,3,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,self,2,3.5,5,4,3,4,3
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,self,3,3.5,5,4,3,4,3
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,self,4,3.0,4,4,3,3,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,claude,0,1.75,4,2,2,2,1
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,claude,1,2.5,4,2,2,2,4
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,claude,2,1.75,4,2,2,2,1
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,claude,3,2.5,4,2,2,2,4
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,claude,4,1.75,4,2,2,2,1
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,openai,0,3.0,4,4,3,3,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,openai,1,2.25,4,3,2,2,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,openai,2,2.75,4,3,3,3,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,openai,3,2.75,4,3,3,3,2
qwen,partnership_regret,multi_turn,path_4_incubate_reset,distance,openai,4,2.75,4,3,3,3,2
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,self,0,3.5,4,4,4,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,self,1,3.5,4,4,4,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,self,2,3.25,4,4,3,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,self,3,4.0,5,4,4,4,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,self,4,3.5,4,4,4,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,claude,0,2.25,3,3,2,2,2
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,claude,1,1.75,2,2,2,2,1
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,claude,2,1.75,2,2,2,2,1
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,claude,3,2.25,3,2,2,3,2
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,claude,4,2.25,3,2,2,3,2
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,openai,0,4.0,5,5,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,openai,1,3.25,4,4,3,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,openai,2,3.25,4,4,3,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,openai,3,4.0,5,4,4,4,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,vanilla,openai,4,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,self,0,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,self,1,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,self,2,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,self,3,3.75,4,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,self,4,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,claude,0,2.75,4,3,3,2,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,claude,1,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,claude,2,3.25,4,3,4,2,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,claude,3,3.0,4,3,4,2,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,claude,4,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,openai,0,3.5,5,4,4,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,openai,1,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,openai,2,3.75,5,4,4,3,4
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,openai,3,3.5,5,4,4,3,3
qwen,performance_anchor,anchoring,path_6_premise_reflection|path_9_step_outside,distance,openai,4,4.0,5,4,4,4,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,self,0,3.0,4,4,3,3,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,self,1,3.0,4,4,3,3,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,self,2,3.0,4,4,3,3,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,self,3,3.0,4,4,3,3,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,self,4,3.0,4,4,3,3,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,claude,0,1.5,3,2,1,2,1
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,claude,1,1.5,3,2,1,2,1
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,claude,2,2.0,4,3,2,2,1
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,claude,3,2.25,4,3,2,2,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,claude,4,1.75,3,2,2,2,1
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,openai,0,2.0,4,3,2,2,1
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,openai,1,2.75,4,4,2,3,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,openai,2,2.75,4,4,2,3,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,openai,3,2.5,4,4,2,2,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,vanilla,openai,4,2.25,4,3,2,2,2
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,self,0,4.5,5,4,5,4,5
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,self,1,5.0,5,5,5,5,5
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,self,2,5.0,5,5,5,5,5
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,self,3,4.5,5,4,5,5,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,self,4,4.5,4,4,5,4,5
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,claude,0,3.75,4,4,4,3,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,claude,1,4.25,4,4,4,4,5
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,claude,2,3.75,4,4,4,3,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,claude,3,4.0,4,4,4,4,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,claude,4,3.5,3,4,3,3,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,openai,0,4.25,4,5,4,4,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,openai,1,4.75,4,5,5,4,5
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,openai,2,4.5,5,5,5,4,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,openai,3,4.5,5,5,5,4,4
qwen,product_strategy_surprise,multi_turn,path_7_surprise_as_signal,distance,openai,4,4.5,4,5,4,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,self,0,3.5,4,4,4,3,3
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,self,1,4.0,5,4,4,4,4
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,self,2,3.5,4,4,4,3,3
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,self,3,3.5,4,4,4,3,3
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,self,4,3.5,4,4,4,3,3
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,claude,0,3.0,4,4,3,3,2
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,claude,1,3.0,4,4,3,2,3
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,claude,2,2.25,4,3,2,2,2
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,claude,3,1.75,3,2,2,2,1
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,claude,4,2.25,3,3,2,2,2
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,openai,0,4.25,5,5,4,4,4
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,openai,1,4.25,5,5,4,4,4
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,openai,2,3.0,4,4,3,3,2
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,openai,3,3.75,4,5,4,3,3
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,vanilla,openai,4,4.25,5,5,4,4,4
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,self,0,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,self,1,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,self,2,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,self,3,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,self,4,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,claude,0,4.25,4,4,5,3,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,claude,1,3.0,3,3,4,2,3
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,claude,2,3.5,3,4,4,2,4
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,claude,3,3.75,4,4,4,3,4
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,claude,4,3.75,4,4,4,3,4
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,openai,0,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,openai,1,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,openai,2,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,openai,3,4.75,5,5,5,4,5
qwen,productivity_paradox,false_binary,path_5_invert|path_1_name_the_frame,distance,openai,4,4.75,5,5,5,4,5
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,0,3.0,4,4,3,3,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,1,3.5,4,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,2,3.5,5,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,3,3.5,4,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,self,4,3.5,4,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,0,2.25,3,3,2,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,1,2.0,3,2,2,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,2,1.75,3,2,2,2,1
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,3,1.75,2,2,2,2,1
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,claude,4,2.25,2,3,2,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,0,3.0,3,4,3,3,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,1,2.75,4,4,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,2,2.75,4,4,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,3,2.75,3,4,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,vanilla,openai,4,2.75,3,4,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,0,3.5,4,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,1,3.5,5,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,2,3.5,4,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,3,3.5,5,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,self,4,3.5,5,4,4,3,3
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,0,2.25,3,2,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,1,2.25,3,2,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,2,2.25,4,2,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,3,2.25,3,2,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,claude,4,2.25,3,2,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,0,2.5,4,3,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,1,2.5,4,3,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,2,2.5,4,3,3,2,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,3,2.75,4,3,3,3,2
qwen,project_timeline_anchor,anchoring,path_6_premise_reflection|path_2_decompose_to_generic,distance,openai,4,2.5,4,3,3,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,self,0,3.5,4,4,3,4,3
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,self,1,3.5,4,4,3,4,3
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,self,2,3.25,4,4,3,3,3
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,self,3,3.5,4,4,3,4,3
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,self,4,3.5,4,4,3,4,3
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,claude,0,2.25,3,3,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,claude,1,2.25,3,3,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,claude,2,2.25,3,3,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,claude,3,2.25,3,3,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,claude,4,2.25,3,3,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,openai,0,2.75,4,4,2,3,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,openai,1,2.5,4,4,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,openai,2,2.25,3,3,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,openai,3,2.75,4,4,2,3,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,vanilla,openai,4,2.5,4,4,2,2,2
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,self,0,4.0,5,4,4,4,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,self,1,4.0,5,4,4,4,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,self,2,4.0,5,4,4,4,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,self,3,4.0,5,4,4,4,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,self,4,4.0,5,4,4,4,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,claude,0,4.5,5,4,5,4,5
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,claude,1,3.75,4,4,4,3,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,claude,2,3.75,5,4,4,3,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,claude,3,4.25,5,4,4,4,5
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,claude,4,3.75,5,4,4,3,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,openai,0,4.75,5,5,5,4,5
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,openai,1,3.75,5,4,4,3,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,openai,2,4.75,5,5,5,4,5
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,openai,3,4.0,5,4,4,4,4
qwen,remote_vs_office,false_binary,path_6_premise_reflection|path_1_name_the_frame,distance,openai,4,4.5,5,5,5,4,4
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,0,3.5,5,4,3,4,3
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,1,3.25,5,4,3,4,2
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,2,3.5,5,4,3,4,3
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,3,3.5,5,4,3,4,3
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,self,4,3.0,4,4,3,3,2
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,0,2.5,4,3,2,3,2
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,1,1.75,4,2,2,2,1
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,2,2.5,4,3,2,3,2
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,3,2.5,4,3,2,3,2
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,claude,4,2.25,4,3,2,2,2
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,openai,0,3.0,4,4,3,3,2
qwen,research_credit,zero_sum,path_6_premise_reflection|path_3_distant_analogy,vanilla,openai,1,3.0,5,4,3,3,2
